Unnamed: 0,haLastContact,activationState,customInfo,deviceId,recentLinks_backupState,gateway_id,recentLinks_created,recentLinks_edgeId,source_ip,peerName,serviceState,recentLinks_operatorAlertsEnabled,state,bastionState,recentLinks_alertsEnabled,haPreviousState,recentLinks_serviceState,standbySystemUpSince,operatorAlertsEnabled,deviceFamily,softwareUpdated,node_label,recentLinks_logicalId,systemUpSince,serviceUpSince_days_category,softwareVersion,recentLinks_interface,recentLinks_lastEventState,timestamp,_RDA_Id,city,factorySoftwareVersion,recentLinks_vpnState,latitude,layer,collection_status,selfMacAddress,alertsEnabled,key,recentLinks_linkMode,recentLinks_networkType,serviceUpSince_days,edgeState,count_,serviceUpSince,recentLinks_lastEvent,recentLinks_org,recentLinks_effectiveState,modelNumber,enterpriseId,node_id,country,recentLinks_networkSide,gateway_softwareVersion,edge_id,source,activationKeyExpires,systemUpSince_days,collection_timestamp,isLive,node_type,isHub,recentLinks_displayName,modified,iconURL,gateway_name,longitude,recentLinks_lon,recentLinks_lastActive,serialNumber,unique_id,created,activationKey,lastContact,ingestion_id,name,recentLinks_userOverride,customerTag,edge_ip,projectId,recentLinks_state,recentLinks_lat,recentLinks_modified,haState,endpointPkiMode,recentLinks_isp,edgeName,recentLinks_id,edge_role,enterpriseLogicalId,activationTime,standbyServiceUpSince,gateway_state,systemUpSince_days_category,edgeStateTime,logicalId,recentLinks_internalId,recentLinks_overlayType,siteId,gateway_ip,factoryBuildNumber,recentLinks,haSerialNumber,standbyModelNumber,standbySoftwareVersion,platformFirmwareVersion,platformBuildNumber,standbyFactorySoftwareVersion,standbyFactoryBuildNumber,haMode,lteRegion,modemFirmwareVersion,modemBuildNumber,recentLinks_holdingEdgeSerialNumber,device_additional_ips,device_mgmt_ip,device_serial_number,system_vendor_os,device_hostname,device_version_summary,down_eth_ports,parent_pid,device_status,admin_down_eth_ports,device_ip,org_id,device_hostname_short,total_eth_ports,left_rows,up_eth_ports,device_model,device_object,device_fw_type,device_equip_type,device_fw_version,system_vendor_id,device_eq_description,device_location,target,system_vendor_sub_id,CLLI_code,parent_sn,target_ip,device_vendor,family,credential_id,device_contact,systemVendorName,sysUpTime,sysServices,sysObjectID,__uuid
172,2024-02-21T07:45:37.000Z,ACTIVATED,181 Pine Road Dallas NC Canada #2588,8E6CB967-DE29-42C1-B05B-6F644E318DDF,UNCONFIGURED,36.0,2023-03-30T18:20:26.000Z,3401.0,nw164-zglbk.cloudnetwork.net,ACMEORGPARFR10PVCE01_SHA,IN_SERVICE,1.0,FR,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-03-24T20:10:38.000Z,ACMEORGPARFR10PVCE01_SHA,00:a7:42:1f:b4:fa:0000,2023-11-04T09:57:49.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.120562,1743138561886001692ebe05cc,PAR,3.3.2,STABLE,48.8566,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,158.0,CONNECTED,1,2023-11-04T09:58:29.000Z,2024-03-27T12:01:55.000Z,COLT Technology Services Group Limited,STABLE,edge680,16.0,ACMEORGPARFR10PVCE01_SHA,FR,WAN,5.4.0.0,3401.0,edge,2022-02-11T09:24:10.000Z,158.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-02-21T07:45:37.000Z,Device,vcg56-dfw1,2.3522,2.4075,2024-04-10T07:55:22.000Z,2T26V43,"3401,FROMNGPARFR10PVCE01_SHA",2021-10-25T21:17:24.000Z,3WLD-HN29-TGRE-4X4H,2024-04-10T08:00:06.250Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGPARFR10PVCE01_SHA,0.0,DemoCustomer-1,10.10.235.183,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,48.832298,2024-04-10T07:55:22.000Z,READY,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGPARFR10PVCE01_SHA,24139.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-01-12T09:53:00.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,0b8cab8d-5c9d-48a6-a89e-1323932e9bbf,00000004-5c9d-48a6-a89e-1323932e9bbf,IPv4,3442.0,10.10.31.56,R332-20200129-MR-6X0,,HP87V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a8140a-a773-482a-a2e1-d6f24f51344b
173,2024-02-21T07:45:22.000Z,ACTIVATED,914 River Road San Diego California US #9530,CB5CB7F7-D829-43F6-AAC5-E3AC7CB9ABCB,UNCONFIGURED,27.0,2022-02-02T12:36:50.000Z,3679.0,nw164-zglbk.cloudnetwork.net,ACMEORGSTOSW04PVCE01,IN_SERVICE,1.0,SW,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T16:44:22.000Z,ACMEORGSTOSW04PVCE01,a4:4f:29:42:01:ee:0000,2023-05-15T19:29:12.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.119972,1743138561886001712ebe05cc,STO,3.3.2,STABLE,59.3293,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,287.0,CONNECTED,1,2023-06-28T11:19:24.000Z,2024-04-09T22:48:45.000Z,GlobalConnect AB,STABLE,edge680,16.0,ACMEORGSTOSW04PVCE01,SE,WAN,5.4.0.0,3679.0,edge,2022-02-25T14:50:46.000Z,331.0,2024-04-10T08:00:17.284000,0.0,Edge,False,ABC Internet SFP2,2024-04-09T22:50:01.000Z,Device,vcg7-arn3,18.0686,11.9886,2024-04-10T08:00:05.000Z,DR87V43,"3679,SEOMNGSTOSW04PVCE01",2021-11-22T20:52:50.000Z,Y99U-JKZG-SLQD-Z4AA,2024-04-10T08:00:02.788Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSTOSW04PVCE01,0.0,DemoCustomer-1,10.10.23.251,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,58.566101,2024-04-10T08:00:05.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,GlobalConnect AB,ACMEORGSTOSW04PVCE01,12882.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-02-02T12:32:57.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,8fed2585-8f18-4b4a-b9b3-14e7c6828d18,00000003-8f18-4b4a-b9b3-14e7c6828d18,IPv4,3720.0,10.10.219.235,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d99016-cf3c-473b-bceb-6ace50d7ce25
174,2024-02-21T07:45:32.000Z,ACTIVATED,191 Main Street Los Angeles PA Canada #3058,A41DC097-B30A-454E-86D7-CCAD760147E9,UNCONFIGURED,21.0,2023-05-04T13:24:23.000Z,8879.0,nw164-zglbk.cloudnetwork.net,ACMEORGTAITW03VCE01,IN_SERVICE,1.0,TW,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-05-04T13:23:45.000Z,ACMEORGTAITW03VCE01,00:30:88:fb:a9:31:0000,2023-11-26T16:34:59.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.119367,1743138561886001702ebe05cc,TAI,3.3.2,STABLE,25.032,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,136.0,CONNECTED,1,2023-11-26T16:35:32.000Z,2023-12-20T20:08:02.000Z,Chunghwa Telecom,STABLE,edge620,16.0,ACMEORGTAITW03VCE01,TW,WAN,5.4.0.0,8879.0,edge,2023-06-01T12:09:23.000Z,136.0,2024-04-10T08:00:17.284000,0.0,Edge,False,InfoStream,2024-03-15T14:21:01.000Z,Device,vcg18-icn1,121.5654,121.532402,2024-04-10T07:55:22.000Z,HYG6V43,"8879,TWOMNGTAITW03VCE01",2023-05-02T12:09:22.000Z,283W-H5GE-2TQ9-VSYQ,2024-04-10T08:00:03.493Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGTAITW03VCE01,0.0,DemoCustomer-1,10.10.64.6,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,25.0504,2024-04-10T07:55:22.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Chunghwa Telecom,ACMEORGTAITW03VCE01,25063.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-05-04T13:04:56.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,dd7ca635-b858-4b74-a6cb-d360a0c62cc9,00000003-b858-4b74-a6cb-d360a0c62cc9,IPv4,8941.0,10.10.14.186,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3d0652-56a1-4c42-84f3-35a1293491f2
175,2024-02-21T07:45:17.000Z,ACTIVATED,735 Pine Road San Jose NY Canada #2289,AE2ACA07-6CCE-43A1-A0AF-A414CC0C5C25,UNCONFIGURED,42.0,2021-11-18T14:08:19.000Z,3585.0,nw164-zglbk.cloudnetwork.net,ACMEORGLSBPT02PVCE01_EHA,IN_SERVICE,1.0,PT,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T17:18:13.000Z,ACMEORGLSBPT02PVCE01_EHA,2c:c8:1b:58:50:a8:0000,2023-04-22T17:18:42.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.118740,1743138561886001732ebe05cc,LSB,3.3.2,STABLE,38.7589,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,147.0,CONNECTED,1,2023-11-14T21:45:12.000Z,2024-04-07T04:57:15.000Z,Oni Telecom,STABLE,edge680,16.0,ACMEORGLSBPT02PVCE01_EHA,PT,WAN,5.4.0.0,3585.0,edge,2021-12-12T15:18:04.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,SpeedNet,2024-02-21T07:45:17.000Z,Device,vcg46-fra3,-9.1064,-16.8195,2024-04-10T08:00:07.000Z,GP26V43,"3585,PTOMNGLSBPT02PVCE01_EHA",2021-11-12T15:18:04.000Z,UHXU-PUQN-B7SW-T8ZT,2024-04-10T08:00:16.610Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGLSBPT02PVCE01_EHA,0.0,DemoCustomer-1,10.10.233.4,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,32.680302,2024-04-10T08:00:07.000Z,READY,CERTIFICATE_OPTIONAL,Oni Telecom,ACMEORGLSBPT02PVCE01_EHA,10805.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-11-18T14:03:57.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,09552bf5-2aa1-4f94-9acc-973d4635bf10,00000004-2aa1-4f94-9acc-973d4635bf10,IPv4,3626.0,10.10.103.46,R332-20200129-MR-6X0,,2997V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0eefb8-2de1-4694-bcfa-bd8f1d2267d0
176,2024-03-04T06:50:00.000Z,ACTIVATED,103 Maple Drive Dallas MI United States #8085,752C98FB-AD73-4E31-B862-2FB39D9CD50C,UNCONFIGURED,29.0,2024-03-27T05:55:26.000Z,10906.0,nw164-zglbk.cloudnetwork.net,ACMEORGGURIN07PVCE01_EHA,IN_SERVICE,1.0,IN,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE3X00,2024-03-04T05:38:20.000Z,ACMEORGGURIN07PVCE01_EHA,c2:03:80:a0:88:b8:0000,2024-03-06T06:19:31.000Z,<30,4.5.1,GE4,STABLE,2024-09-04T05:20:56.118083,1743138561886001722ebe05cc,GUR,3.3.0,STABLE,28.6139,Network,Success,1c:72:1d:e9:37:01,1.0,key,ACTIVE,ETHERNET,14.0,CONNECTED,1,2024-03-27T07:10:27.000Z,2024-03-27T07:11:04.000Z,Airtel,STABLE,edge3800,16.0,ACMEORGGURIN07PVCE01_EHA,IN,WAN,5.4.0.0,10906.0,edge,2024-03-21T09:37:15.000Z,35.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF- ABCD.505904..XYZ,2024-04-09T10:26:15.000Z,Device,vcg17-chn1,77.209,77.309998,2024-04-10T07:55:26.000Z,5SJQY03,"10906,INOMNGGURIN07PVCE01_EHA",2024-01-16T15:32:04.000Z,6QMM-7JLX-H2SJ-XUK5,2024-04-10T08:00:09.607Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGGURIN07PVCE01_EHA,1.0,DemoCustomer-1,10.10.238.43,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,28.4098,2024-04-10T07:55:26.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Airtel,ACMEORGGURIN07PVCE01_EHA,31306.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2024-03-04T05:28:53.000Z,0000-00-00 00:00:00.000,CONNECTED,30-100,0000-00-00 00:00:00,bcceb025-538c-4cd3-94fb-77a2818cb415,00000004-538c-4cd3-94fb-77a2818cb415,IPv4,10976.0,10.10.70.28,R330-MAESTRO-20200528-MFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6806e1da-30b9-4187-a195-06d8106690c2
177,2024-02-21T07:45:09.000Z,ACTIVATED,464 Highland Avenue San Jose New York Australia #2140,F2B227FA-314E-4E75-A112-E89666B1A3FC,UNCONFIGURED,34.0,2022-06-27T17:28:49.000Z,3445.0,nw164-zglbk.cloudnetwork.net,ACMEORGSACCA05PVCE01,IN_SERVICE,1.0,CA,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-23T02:50:26.000Z,ACMEORGSACCA05PVCE01,70:b3:17:7b:cc:df:0050,2023-07-12T17:08:38.000Z,>100,4.5.1,SFP1,STABLE,2024-09-04T05:20:56.117446,1743138561886001742ebe05cc,SAC,3.3.2,STABLE,38.5816,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,273.0,CONNECTED,1,2023-07-12T17:09:17.000Z,2024-03-04T09:21:48.000Z,ACME Services,STABLE,edge620,16.0,ACMEORGSACCA05PVCE01,US,WAN,5.4.0.0,3445.0,edge,2021-11-27T18:31:50.000Z,273.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DAT- EFGH.539022..XYZ,2024-02-21T07:45:09.000Z,Device,vcg75-sjc1,-121.4944,-121.493896,2024-04-10T08:00:07.000Z,2ZWHPK2,"3445,USOMNGSACCA05PVCE01",2021-10-28T18:31:49.000Z,DZA8-NRF7-EW3P-VTV4,2024-04-10T08:00:00.385Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSACCA05PVCE01,1.0,DemoCustomer-1,10.10.186.59,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,38.581001,2024-04-10T08:00:07.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,ACME Services,ACMEORGSACCA05PVCE01,16596.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-11-10T18:28:28.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,b8c51f01-ec7e-4856-a39d-46da5af11830,00000201-ec7e-4856-a39d-46da5af11830,IPv4,3486.0,10.10.25.75,R332-20200129-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37eed729-7244-4c96-bf31-84cf658f7bbd
178,2024-03-14T18:17:39.000Z,ACTIVATED,425 Hauptstrasse Berlin Germany #7537,7A8D89E6-49AB-4F89-B4EC-44A2CB57853A,UNCONFIGURED,36.0,2022-05-31T09:50:21.000Z,4989.0,nw164-zglbk.cloudnetwork.net,ACMEORGHAMGE01PVCE01_SHA,IN_SERVICE,1.0,GE,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T18:48:34.000Z,ACMEORGHAMGE01PVCE01_SHA,7c:31:0e:8d:35:56:0000,2023-04-22T18:51:40.000Z,<30,4.5.1,GE5,STABLE,2024-09-04T05:20:56.116844,1743138561886001762ebe05cc,HAM,3.3.2,STABLE,53.5511,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,27.0,CONNECTED,1,2024-03-14T18:15:02.000Z,2024-04-10T04:23:49.000Z,Versatel Deutschland,STABLE,edge680,16.0,ACMEORGHAMGE01PVCE01_SHA,DE,WAN,5.4.0.0,4989.0,edge,2022-04-15T18:50:12.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,Broadband Plus,2024-03-14T18:17:39.000Z,Device,vcg56-dfw1,9.9937,9.9387,2024-04-10T07:55:29.000Z,3797V43,"4989,DEOMNGHAMGE01PVCE01_SHA",2022-03-16T18:50:11.000Z,5QMU-XV9L-5C98-PFJ5,2024-04-10T07:59:51.461Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGHAMGE01PVCE01_SHA,0.0,DemoCustomer-1,10.10.178.122,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,49.771801,2024-04-10T07:55:29.000Z,READY,CERTIFICATE_OPTIONAL,Versatel Deutschland,ACMEORGHAMGE01PVCE01_SHA,15847.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-04-01T08:27:08.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,506d0527-3349-45ba-b005-2771f4ac443c,00000005-3349-45ba-b005-2771f4ac443c,IPv4,5032.0,10.10.31.56,R332-20200527-MR-6X0,,GS26V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a0727d0-1a72-4894-8d27-1fe05925b530
179,2024-02-21T07:45:29.000Z,ACTIVATED,528 Market Street Chicago Florida Canada #1268,D39618D0-8581-4D30-B00A-A00BA56C2015,UNCONFIGURED,42.0,2022-10-11T09:25:27.000Z,5191.0,nw164-zglbk.cloudnetwork.net,ACMEORGJOHSA01PVCE01_EHA,IN_SERVICE,1.0,SA,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-01-20T22:29:57.000Z,ACMEORGJOHSA01PVCE01_EHA,f8:e5:7e:4d:5d:41:0000,2023-04-22T16:50:05.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.116082,1743138561886001752ebe05cc,JOH,3.3.2,STABLE,-26.2041,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,153.0,CONNECTED,1,2023-11-09T15:49:40.000Z,2024-02-26T12:46:59.000Z,Vodacom Business,STABLE,edge680,16.0,ACMEORGJOHSA01PVCE01_EHA,ZA,WAN,5.4.0.0,5191.0,edge,2022-06-04T07:46:33.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DAT- EFGH.970166..XYZ,2024-04-09T10:45:30.000Z,Device,vcg46-fra3,28.0473,30.4212,2024-04-10T08:00:01.000Z,4DCBV43,"5191,ZAOMNGJOHSA01PVCE01_EHA",2022-04-01T20:46:12.000Z,H2PR-XPT4-GJSQ-QFSH,2024-04-10T08:00:10.144Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGJOHSA01PVCE01_EHA,1.0,DemoCustomer-1,10.10.150.211,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,-30.8013,2024-04-10T08:00:01.000Z,READY,CERTIFICATE_OPTIONAL,Vodacom Business,ACMEORGJOHSA01PVCE01_EHA,19572.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-05-05T13:37:28.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,fcc4189e-24b1-480e-90d3-cccb48380c7a,00000004-24b1-480e-90d3-cccb48380c7a,IPv4,5234.0,10.10.103.46,R332-20200527-MR-6X0,,59X9V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2c5f6d-2069-4055-886d-dd1f96b1edad
180,2024-04-05T20:22:46.000Z,ACTIVATED,183 Main Street Los Angeles PA Japan #8493,D64CB21B-8FDE-46D9-AF2C-646543C7684F,UNCONFIGURED,40.0,2024-04-04T15:55:07.000Z,11204.0,nw164-zglbk.cloudnetwork.net,ACMEORGSKOIL01VCE01_EHA,IN_SERVICE,1.0,IL,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2024-04-04T15:39:36.000Z,ACMEORGSKOIL01VCE01_EHA,e8:eb:34:e7:f9:ad:0000,2024-04-05T20:12:48.000Z,<30,4.5.1,SFP2,STABLE,2024-09-04T05:20:56.115348,1743138561886001772ebe05cc,SKO,,STABLE,42.03208249,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,4.0,CONNECTED,1,2024-04-05T20:13:30.000Z,2024-04-05T20:22:46.000Z,ACME Business,STABLE,edge680-n,16.0,ACMEORGSKOIL01VCE01_EHA,US,WAN,5.4.0.0,11204.0,edge,2024-05-03T10:53:22.000Z,4.0,2024-04-10T08:00:17.284000,0.0,Edge,False,ABC- WXYZ.172293..XYZ,2024-04-05T20:22:46.000Z,Device,vcg78-iad1,-87.7427479,-80.325897,2024-04-10T07:55:20.000Z,CMSK9Q3,"11204,USOMNGSKOIL01VCE01_EHA",2024-04-03T10:53:21.000Z,S4TQ-W2V2-R7WX-ACT2,2024-04-10T07:59:55.547Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGSKOIL01VCE01_EHA,1.0,DemoCustomer-1,10.10.41.248,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,25.9972,2024-04-10T07:55:20.000Z,READY,CERTIFICATE_OPTIONAL,ACME Business,ACMEORGSKOIL01VCE01_EHA,31413.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2024-04-04T15:34:36.000Z,0000-00-00 00:00:00.000,CONNECTED,<30,0000-00-00 00:00:00,b83ee95e-6e9b-47d8-bc83-e99d5f48bd23,00000202-6e9b-47d8-bc83-e99d5f48bd23,IPv4,11274.0,10.10.29.78,,,DNSK9Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338cf632-d2ce-4a20-aa6c-4b34d4dc0408
181,2024-02-21T07:45:27.000Z,ACTIVATED,441 Market Street Philadelphia NY United States #4508,28518123-E104-46AE-BAAC-14C63A907990,UNCONFIGURED,42.0,2021-05-27T09:34:54.000Z,1675.0,nw164-zglbk.cloudnetwork.net,ACMEORGLISPO02PVCE01_EHA,IN_SERVICE,1.0,PO,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T18:48:51.000Z,ACMEORGLISPO02PVCE01_EHA,74:88:bb:b8:31:a9:0000,2023-11-28T10:27:39.000Z,>100,4.5.1,SFP2,STABLE,2024-09-04T05:20:56.114723,1743138561886001792ebe05cc,LIS,3.3.2,STABLE,38.7223,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,134.0,CONNECTED,1,2023-11-28T10:28:38.000Z,2024-03-17T02:27:21.000Z,"Nos Comunicacoes, S.A.",STABLE,edge620,16.0,ACMEORGLISPO02PVCE01_EHA,PT,WAN,5.4.0.0,1675.0,edge,2021-06-13T07:28:44.000Z,134.0,2024-04-10T08:00:17.284000,0.0,Edge,False,NetPlus,2024-02-21T07:45:27.000Z,Device,vcg46-fra3,-9.1393,-9.1359,2024-04-10T07:59:57.000Z,G5QJPK2,"1675,PTOMNGLISPO02PVCE01_EHA",2021-05-14T07:28:44.000Z,5CCN-DPRG-NLJS-WFBJ,2024-04-10T07:59:47.735Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGLISPO02PVCE01_EHA,0.0,DemoCustomer-1,10.10.178.185,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,38.7057,2024-04-10T07:59:57.000Z,READY,CERTIFICATE_OPTIONAL,"Nos Comunicacoes, S.A.",ACMEORGLISPO02PVCE01_EHA,4458.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-05-18T12:01:20.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,bb94f5a6-92f0-47d4-a29f-f41f33e1f5f1,00000202-92f0-47d4-a29f-f41f33e1f5f1,IPv4,1701.0,10.10.103.46,R332-20200129-MR-6X0,,J2QJPK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385e332d-b830-431b-a05c-ca891e53ffcf
182,2024-02-21T07:45:31.000Z,ACTIVATED,544 Cedar Lane Chicago Florida Australia #8671,FCB0E4B5-3084-4A6B-99CE-E0587262922B,UNCONFIGURED,27.0,2022-03-03T15:20:23.000Z,4806.0,nw164-zglbk.cloudnetwork.net,ACMEORGWARPL03PVCE01_SHA,IN_SERVICE,1.0,PL,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T17:18:11.000Z,ACMEORGWARPL03PVCE01_SHA,e8:a2:45:dd:67:c9:0000,2023-07-23T10:20:53.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.114084,1743138561886001782ebe05cc,WAR,3.3.2,STABLE,52.2297,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,147.0,CONNECTED,1,2023-11-14T21:55:38.000Z,2024-02-28T01:15:07.000Z,Atman Sp. z o.o.,STABLE,edge680,16.0,ACMEORGWARPL03PVCE01_SHA,PL,WAN,5.4.0.0,4806.0,edge,2022-03-26T09:38:15.000Z,262.0,2024-04-10T08:00:17.284000,0.0,Edge,False,FiberTech,2024-02-21T07:45:31.000Z,Device,vcg7-arn3,21.0122,21.006701,2024-04-10T08:00:16.000Z,DPM9V43,"4806,PLOMNGWARPL03PVCE01_SHA",2022-02-24T09:38:15.000Z,JVDG-FTHS-334Q-3AVH,2024-04-10T07:59:50.011Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGWARPL03PVCE01_SHA,0.0,DemoCustomer-1,10.10.186.130,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,52.229599,2024-04-10T08:00:16.000Z,READY,CERTIFICATE_OPTIONAL,Atman Sp. z o.o.,ACMEORGWARPL03PVCE01_SHA,13918.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-03-03T13:38:00.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,3b744689-0775-45a2-ab2a-d75b8c3e0097,00000004-0775-45a2-ab2a-d75b8c3e0097,IPv4,4849.0,10.10.219.235,R332-20200527-MR-6X0,,F6CBV43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8b82bcc-4f84-42fc-b988-8bde57aa8333
